https://github.com/SpongePowered/SpongeAPI/commit/a7df949cd20b17fd10cd1543173a7d6b86ef08c3#diff-16b47531aa190de6100123b8f68582a2,L458,R463,1,3
https://github.com/SpongePowered/SpongeAPI/commit/a7df949cd20b17fd10cd1543173a7d6b86ef08c3#diff-16b47531aa190de6100123b8f68582a2,L511,R509,1,3
https://github.com/spring-projects/spring-framework/commit/164204ca04b9b369267ef5e36c2f243b3898bae1#diff-82984a3951d9fc77df2cd9d6421dc5d6,L49,R57,1,1
https://github.com/spring-projects/spring-integration/commit/4a200e069b105bdc46568cd2695bc88d512560c8#diff-0d5a8af55d0dc1e3f95ef157fa30cc23,L125,R130,1,1
https://github.com/spring-projects/spring-integration/commit/4a200e069b105bdc46568cd2695bc88d512560c8#diff-0d5a8af55d0dc1e3f95ef157fa30cc23,L103,R120,1,1
https://github.com/spring-projects/spring-integration/commit/cb76cfac16f9f4db6d24449585b87aa048f55e1a#diff-98d3fc2674005c86b06aeab170c1175a,L120,R126,1,1
https://github.com/Swagger2Markup/swagger2markup/commit/551aeed83574c8179f912841c92d3fdd59e51005#diff-b2371b91ec873932df80f1e8da819b19,L565,R568,1,2
https://github.com/Swagger2Markup/swagger2markup/commit/5a00dde9124170085014a0cdde03bf0001f21525#diff-ffd98570df0307e408ee2c9193a8c5f4,L37,R56,1,7
https://github.com/Swagger2Markup/swagger2markup/commit/5b1a1a2bcf4194a9cdea203011b099cb82dc70ac#diff-fc1497af780df894f7dbd24bb4d4809e,L321,R328,1,2
https://github.com/vert-x3/vertx-examples/commit/4da3461c80594f15598f66e96c39ba21772abf3f#diff-519e3a1391145ba93c3a91bcd4474d33,L20,R27,1,1
https://github.com/vert-x3/vertx-examples/commit/c980de3d9c44b21950700a28164622a236cb0632#diff-5522c63d606923f978eb04c2eb5e85bb,L21,R32,1,1
https://github.com/vert-x3/vertx-examples/commit/c980de3d9c44b21950700a28164622a236cb0632#diff-ee83a3df87aeca91562e7452094768eb,L23,R43,1,1
https://github.com/xcc3641/SeeWeather/commit/65e21cf7134a546999460297c957d97c7c801deb#diff-8331b149df69a1594ececf1d1fa0d287,L127,R143,1,1
https://github.com/xcc3641/SeeWeather/commit/65e21cf7134a546999460297c957d97c7c801deb#diff-c47a8aaa39b2de5a82d5c2d4ee66e102,L32,R39,1,1
